TITLE	TOCNF_ID6
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	25/05/28
TIME	12:23:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	330.0000
LASTX	220.0000
NPOINTS	221
FIRSTY	0.42716
MAXY	37.60436
MINY	-17.18556
XYDATA
330.0000	0.427164	243.716
329.5000	0.455033	243.772
329.0000	0.461613	243.826
328.5000	0.454368	243.878
328.0000	0.448045	243.932
327.5000	0.434571	243.98
327.0000	0.438557	244.023
326.5000	0.442642	244.06
326.0000	0.439867	244.089
325.5000	0.443836	244.114
325.0000	0.440298	244.141
324.5000	0.446629	244.172
324.0000	0.448421	244.211
323.5000	0.429757	244.255
323.0000	0.41895	244.307
322.5000	0.43343	244.359
322.0000	0.437032	244.418
321.5000	0.419355	244.477
321.0000	0.436098	244.542
320.5000	0.437331	244.613
320.0000	0.443731	244.692
319.5000	0.44257	244.776
319.0000	0.435506	244.863
318.5000	0.432858	244.956
318.0000	0.427995	245.044
317.5000	0.426191	245.121
317.0000	0.432137	245.19
316.5000	0.431755	245.251
316.0000	0.439668	245.307
315.5000	0.436948	245.359
315.0000	0.444951	245.413
314.5000	0.465811	245.473
314.0000	0.459064	245.535
313.5000	0.45764	245.61
313.0000	0.441768	245.696
312.5000	0.440769	245.789
312.0000	0.441792	245.888
311.5000	0.444761	245.997
311.0000	0.444345	246.113
310.5000	0.462283	246.243
310.0000	0.459874	246.384
309.5000	0.440139	246.541
309.0000	0.441732	246.711
308.5000	0.455192	246.897
308.0000	0.463248	247.096
307.5000	0.474564	247.309
307.0000	0.508581	247.531
306.5000	0.555849	247.765
306.0000	0.610828	248.019
305.5000	0.644183	248.294
305.0000	0.669109	248.589
304.5000	0.6858	248.912
304.0000	0.729304	249.263
303.5000	0.762956	249.645
303.0000	0.810471	250.057
302.5000	0.834284	250.502
302.0000	0.872747	250.98
301.5000	0.883161	251.495
301.0000	0.9074	252.044
300.5000	0.936636	252.633
300.0000	0.926659	253.26
299.5000	0.922096	253.927
299.0000	0.903181	254.632
298.5000	0.929307	255.381
298.0000	0.945482	256.167
297.5000	0.93819	256.993
297.0000	0.923976	257.857
296.5000	0.898797	258.761
296.0000	0.908673	259.705
295.5000	0.905791	260.683
295.0000	0.934104	261.685
294.5000	0.967908	262.706
294.0000	0.98018	263.75
293.5000	1.03503	264.819
293.0000	1.0903	265.929
292.5000	1.16312	267.084
292.0000	1.24818	268.28
291.5000	1.33	269.515
291.0000	1.48122	270.782
290.5000	1.65503	272.076
290.0000	1.86207	273.397
289.5000	2.05799	274.743
289.0000	2.26069	276.118
288.5000	2.48887	277.526
288.0000	2.76117	278.977
287.5000	3.04381	280.467
287.0000	3.3564	281.995
286.5000	3.65839	283.543
286.0000	4.02214	285.1
285.5000	4.37889	286.668
285.0000	4.7455	288.25
284.5000	5.13985	289.847
284.0000	5.53047	291.464
283.5000	5.96142	293.099
283.0000	6.42245	294.752
282.5000	6.91277	296.418
282.0000	7.44194	298.102
281.5000	7.98097	299.798
281.0000	8.57218	301.503
280.5000	9.20968	303.217
280.0000	9.88225	304.94
279.5000	10.596	306.67
279.0000	11.3428	308.404
278.5000	12.1517	310.146
278.0000	13.004	311.887
277.5000	13.8603	313.631
277.0000	14.7452	315.382
276.5000	15.6819	317.132
276.0000	16.6465	318.886
275.5000	17.6446	320.64
275.0000	18.6933	322.394
274.5000	19.7892	324.155
274.0000	20.8395	325.924
273.5000	21.9443	327.7
273.0000	23.0318	329.489
272.5000	24.1227	331.29
272.0000	25.2009	333.109
271.5000	26.3465	334.953
271.0000	27.4297	336.827
270.5000	28.5756	338.728
270.0000	29.6856	340.664
269.5000	30.7261	342.635
269.0000	31.8482	344.643
268.5000	32.8157	346.691
268.0000	33.7375	348.776
267.5000	34.591	350.896
267.0000	35.4542	353.048
266.5000	36.0943	355.224
266.0000	36.6703	357.422
265.5000	37.1679	359.63
265.0000	37.4269	361.837
264.5000	37.6044	364.028
264.0000	37.6018	366.194
263.5000	37.3651	368.32
263.0000	37.0286	370.401
262.5000	36.5031	372.423
262.0000	35.829	374.377
261.5000	35.0167	376.244
261.0000	34.0325	378.019
260.5000	32.7211	379.688
260.0000	31.4221	381.245
259.5000	29.9729	382.685
259.0000	28.3908	383.999
258.5000	26.8368	385.186
258.0000	25.123	386.246
257.5000	23.2692	387.179
257.0000	21.3961	387.98
256.5000	19.4479	388.646
256.0000	17.4134	389.172
255.5000	15.2456	389.557
255.0000	13.1558	389.809
254.5000	10.958	389.92
254.0000	8.88998	389.888
253.5000	6.83927	389.715
253.0000	4.83254	389.4
252.5000	2.81846	388.943
252.0000	0.787371	388.341
251.5000	-1.25291	387.598
251.0000	-3.1386	386.717
250.5000	-4.92498	385.699
250.0000	-6.71149	384.556
249.5000	-8.29184	383.303
249.0000	-9.7147	381.945
248.5000	-10.9757	380.488
248.0000	-12.1024	378.944
247.5000	-13.1952	377.322
247.0000	-14.1865	375.64
246.5000	-15.1093	373.907
246.0000	-15.7922	372.139
245.5000	-16.3278	370.344
245.0000	-16.7526	368.54
244.5000	-17.0031	366.734
244.0000	-17.1856	364.941
243.5000	-17.1295	363.168
243.0000	-17.022	361.422
242.5000	-16.9255	359.711
242.0000	-16.7761	358.043
241.5000	-16.5724	356.427
241.0000	-16.269	354.869
240.5000	-15.9043	353.377
240.0000	-15.4167	351.955
239.5000	-14.9147	350.608
239.0000	-14.3422	349.341
238.5000	-13.798	348.162
238.0000	-13.2122	347.069
237.5000	-12.6016	346.07
237.0000	-12.0575	345.165
236.5000	-11.5721	344.355
236.0000	-11.0257	343.64
235.5000	-10.4161	343.022
235.0000	-9.79829	342.505
234.5000	-9.11821	342.091
234.0000	-8.45448	341.782
233.5000	-7.86086	341.573
233.0000	-7.33506	341.469
232.5000	-6.74143	341.47
232.0000	-6.20151	341.579
231.5000	-5.73846	341.803
231.0000	-5.26613	342.142
230.5000	-4.80273	342.592
230.0000	-4.26095	343.16
229.5000	-3.75733	343.845
229.0000	-3.33509	344.651
228.5000	-2.93556	345.58
228.0000	-2.6343	346.634
227.5000	-2.3464	347.818
227.0000	-2.07977	349.143
226.5000	-1.77968	350.614
226.0000	-1.4779	352.235
225.5000	-1.28235	354.009
225.0000	-1.03095	355.94
224.5000	-0.860242	358.037
224.0000	-0.562609	360.304
223.5000	-0.338493	362.755
223.0000	-0.0827816	365.397
222.5000	0.197389	368.235
222.0000	0.454194	371.277
221.5000	0.789922	374.532
221.0000	1.14906	377.999
220.5000	1.52398	381.675
220.0000	2.0174	385.559
